G1_amplitude,G1_sigma,G2_amplitude,G2_sigma,G3_amplitude,G3_sigma,Bayesian Information Criterion,Total dip depth,Intercept,Total dip area (AOC combined model),sample,region-set,is control,Dip area: z-score vs controls in same region set,Dip area: Prediction interval of controls,Dip area: interpretation vs controls in same region set,Dip depth: z-score vs controls in same region set,Dip depth: Prediction interval of controls,Dip depth: interpretation vs controls in same region set
2.6668608779105223,149.00000000000048,-19.92095476070289,757.0000000024202,-106.12677326750489,6078.0595024089625,-724.8084030724671,0.010323788615825858,0.0030757952116186697,-123.02925471462557,EE88316,colon_cluster507_hg38,no,0.76,"(-279.42769283319825, -53.51423151749513)",n.s.,-0.99,"(-0.006982336949636816, 0.06210661406391749)",n.s.
25.75755598684845,149.99999999991996,-29.199059096385927,757.9999999999907,-42.726600126092336,6078.00000026849,-673.1732785982638,-0.05033301008464133,0.0001988370185110486,-42.356821750846144,EE88316,A549_hg38,no,-0.43,"(-188.15250515934125, 185.09643009673957)",n.s.,-0.46,"(-0.09836986766001402, 0.026657441432564953)",n.s.
19.29889066702054,149.99999999999662,-26.75263859609983,757.9999999561653,49.52150050944374,6078.977473789445,-772.9872957009155,-0.04049739338713134,-0.0007005084868760067,44.78905869508303,EE88316,panc_epithel_cluster1974_hg38,no,1.49,"(-119.85139462047184, 68.16070528891939)",n.s.,0.56,"(-0.0690717523368933, -0.024518722811185795)",n.s.
13.716459316741428,149.99999999999957,-5.052304679789901,757.9999999989426,33.789738467052715,6078.972026028038,-825.1890993327434,-0.03603893741613188,-0.0010325007484554033,44.518115176137336,EE88316,HPF_lung_fibroblast_cluster1737_hg38,no,0.57,"(-41.68753281428971, 92.2707024495287)",n.s.,0.34,"(-0.0681464449108905, -0.013428875779057228)",n.s.
2.2032888244080624,149.46661882791759,-7.456485466897688,757.9999042234206,-10.962751891213394,6078.001173760016,-735.6692461205424,-0.0012368323839448711,0.00035247862178757985,-15.92682245797156,EE88316,melano_SOX_clusters1863_2205_hg38,no,-0.72,"(-85.5318715769442, 134.13686338134607)",n.s.,1.62,"(-0.06955800341180529, 0.005610932895501228)",n.s.
23.9401461506307,149.99999999996788,-12.00228996183851,757.9999999816663,-42.13433384961407,6078.059673292292,-844.1682367490096,-0.05458911694635039,0.0010195561596737929,-26.512098560850806,EE88316,HeLa_cluster1777_hg38,no,-1.62,"(-40.95711596868863, 117.79955321037292)",n.s.,-0.69,"(-0.06727822222380417, -0.0281546974839894)",n.s.
2.7077993632426685,149.99313968061668,52.214075708542346,757.0000000004633,65.88844767964851,6078.976508325982,-622.2586242400762,-0.039043111595760585,-0.004455759885059271,121.64457354399723,EE88316,panc_adenoca_cluster1261_hg38,no,0.64,"(-137.13650583843872, 253.4697850400231)",n.s.,0.13,"(-0.08910991045940131, 0.004905305936379049)",n.s.
-1.8516050233459456,149.00000000575488,37.3915238019632,757.9999999994179,42.859128430815296,6078.9994329024585,-665.5044108917393,-0.01753457795808649,-0.0015974451555006118,78.4050342940519,EE88316,mammary_epithel_cluster2438_hg38,no,-0.19,"(-43.080915096007075, 225.2025144230143)",n.s.,1.19,"(-0.09557302612878991, 0.0017027795772673118)",n.s.
-17.31868677973025,149.00000000047973,-158.55617019943458,757.9999999981818,-526.2110990904629,6078.001671953288,-744.3778239587538,0.16435869670734354,0.014984885448825062,-705.6931848218239,EE88316,hematopoietic_specific_liquorice_hg38,no,0.7,"(-1041.5621745789372, -545.0903804860477)",n.s.,0.79,"(0.07949172682886088, 0.2006282513740272)",n.s.
14.405100716607684,149.0000000007244,-27.970821592765876,757.9999999904056,143.64244961186708,6078.999958716991,-742.4397223372882,-0.033274579501979186,-0.0033798650772762185,131.92720309607702,EE88316,skeletal_muscle_cluster1518_hg38,no,2.0,"(-49.5991321033067, 130.993931056771)",Significantly weaker coverage drop,-0.56,"(-0.05778607509695369, 0.010424306060680174)",n.s.
-0.42089712605033824,149.99999999999727,3.83284498757459,757.9999999972576,43.606269773897374,6078.042963192915,-667.8915061092198,-0.003760005659398824,-0.004395725474888773,46.939826021999494,EE88316,SAEC_hg38,no,-0.26,"(-102.16525382507224, 240.57251476816094)",n.s.,1.12,"(-0.08927161280904837, 0.019656616163632762)",n.s.
13.245165140494413,149.9992909595315,-13.070390291397338,757.0000000089058,43.73747716512581,6078.010515353058,-863.6836940002632,-0.031209854395947364,-0.0012139081317070074,45.817575540891255,EE88239,NSCLC_cluster2150_hg38,no,1.04,"(-49.495728255444675, 75.44639125994534)",n.s.,1.14,"(-0.07457751274911223, -0.019682802660455564)",n.s.
41.1179579551829,149.99735868477683,-7.6344009711585965,757.000011430543,35.12906455509249,6078.000088390272,-630.327163435753,-0.10764228453930044,-0.0008301561211114633,74.9431318412903,EE88239,A549_pre_cluster2078_hg38,no,0.99,"(-318.2851230785445, 205.32176709554957)",n.s.,-1.95,"(-0.10824742002019146, 0.05764113139016777)",n.s.
14.186711177451839,149.99999999999696,-34.04072358329098,757.9999999742041,-30.83355700453422,6078.054777075452,-834.4052331786769,-0.01779144482859058,0.0009503565771446127,-48.74573311899825,EE88239,SAEC_approx_hg38,no,-0.66,"(-104.07818752838234, 62.04259988512895)",n.s.,1.24,"(-0.06776865448309806, -0.00651728756734864)",n.s.
-9.374553432710288,149.00000000185034,-169.85370737121667,757.9999999993905,-898.3674820700082,6078.010315121064,-707.7030288069212,0.1734617291023236,0.025004108805490418,-1079.6528518621376,EE88239,hematopoietic_all_hg38,no,0.32,"(-1490.6359028018726, -782.2876988968612)",n.s.,-0.05,"(0.09763350430916581, 0.25351570144580327)",n.s.
2.9212041325964213,149.45354021351315,-1.7413049262547036,757.0000000001031,-71.40585931175733,6078.993068516738,-678.1815878942193,-0.0021939035473689675,8.744824338021882e-05,-69.70513198480592,EE88239,A549_post_hg38,no,0.36,"(-303.50008949567933, 92.4995323675049)",n.s.,0.56,"(-0.08242983880136086, 0.042366913050591246)",n.s.
18.412753636933342,149.9999999999608,59.27256619069811,757.0000000348385,-147.3255060767484,6078.000000892101,-579.9474802448808,-0.0705377235466496,0.0034703972429982978,-66.04658869761823,EE88239,hematopoietic_cluster281_hg38,no,0.23,"(-392.3946598480825, 193.03816512788575)",n.s.,-1.83,"(-0.07639333826015618, 0.08791194097540789)",n.s.
-5.155829136307838,149.00000000000108,-11.493391146770351,757.999999717929,4.53033015888991,6078.985246592627,-719.2180168533375,0.01955631941922177,-0.001261156347274965,-13.040935364645135,EE88239,mammary_cluster2139_hg38,no,0.28,"(-242.12189907500976, 159.5756734919952)",n.s.,1.11,"(-0.0581626254005547, 0.041290626763388676)",n.s.
18.601284549105557,149.99999999999883,-23.208547423282642,757.0000000012013,-56.95654472132069,6078.9381755352015,-597.357648307011,-0.033503370426408864,-0.0002045731241165918,-58.803066003786284,EE88239,hematopoietic_cluster124_hg38,no,-0.03,"(-350.96554163586967, 242.55186875761547)",n.s.,-0.77,"(-0.08610250455824389, 0.08730309802897213)",n.s.
20.402816366933376,149.99999999576343,-4.129302396628703,757.9999999994296,62.73293708254103,6078.999998157362,-711.222441337416,-0.056207284594464266,-0.002292029378218193,82.0943994356852,EE88239,A549_hg38,no,0.88,"(-188.15250515934125, 185.09643009673957)",n.s.,-0.64,"(-0.09836986766001402, 0.026657441432564953)",n.s.
-2.5775435190484166,149.0000000000185,-15.960196130370466,757.9999999999678,-10.788082621586984,6078.031586401969,-599.1451328251487,0.016009374114223634,-0.0023600185196574696,-29.86666053414386,EE88239,hematopoietic_cluster25_hg38,no,-0.04,"(-277.58746920257244, 227.84397588049944)",n.s.,-0.42,"(-0.04246326312399985, 0.10641807158693659)",n.s.
17.749651359051462,149.9999999999997,-8.399262416949162,757.9999999999737,37.959179092581365,6078.985813752639,-830.8477713570185,-0.045277763075692236,-0.0011140235244624377,49.96994481953153,EE88239,mammary_cluster2239_hg38,no,-0.05,"(-36.31637212808231, 140.5776169654224)",n.s.,-0.4,"(-0.0702805656810174, -0.007338690936612546)",n.s.
4.19096397704178,149.9999999999911,-9.897152625005734,757.0000000000633,81.82796008592454,6078.023268886505,-767.2478840276835,-0.0113014389970976,-0.0020721835238698733,76.59691447970319,EE88239,SAEC_atyp_cluster2298_hg38,no,1.12,"(-95.57768572303686, 123.89979533340673)",n.s.,1.02,"(-0.07030315747251573, 0.007493317489508766)",n.s.
16.45136076716456,149.99999537074777,37.799280888963615,757.0000000000023,-36.9094529699453,6078.000001192929,-662.3637322983831,-0.0612520490155552,-0.0006567049513943246,20.307020413310894,EE88239,mammary_hepato_cluster959_hg38,no,-0.01,"(-150.7774118941186, 192.89036683012554)",n.s.,-0.41,"(-0.10876152797883532, 0.011073231419779707)",n.s.
15.550031154114471,149.00000000002805,-8.37517694377307,757.0000000000164,-11.069352269506114,6078.000015325437,-813.9218982946935,-0.036494350778787606,-0.0010641993474373224,-1.5136094580955022,EE88239,mammary_cluster2290_hg38,no,-0.04,"(-101.2362078880249, 102.31923863314563)",n.s.,-0.16,"(-0.06859309473577416, 0.0014068795835095876)",n.s.
19.53692047312582,149.99999999996157,0.6849620707501329,757.0000000008414,104.98935067004184,6078.000003857722,-723.7052611393892,-0.059212867865289176,-0.002282704816415208,128.1617838468583,EE88239,mammary_epithel_cluster2438_hg38,no,0.54,"(-43.080915096007075, 225.2025144230143)",n.s.,-0.5,"(-0.09557302612878991, 0.0017027795772673118)",n.s.
-3.037827239523223,149.00000000170817,-158.60993799875038,757.9999999885189,-649.3551417933827,6078.013606206722,-759.1970683397877,0.13423322422328726,0.017320575987060008,-812.2296108331865,EE88239,hematopoietic_specific_liquorice_hg38,no,-0.15,"(-1041.5621745789372, -545.0903804860477)",n.s.,-0.19,"(0.07949172682886088, 0.2006282513740272)",n.s.
14.089305362850627,149.0000000001611,1.1966241315183457,757.9999999954011,-4.664229971376552,6078.999736956534,-703.413778879178,-0.0380473213891394,-0.003017237397459518,12.853813884076693,EE88239,SAEC_hg38,no,-0.65,"(-102.16525382507224, 240.57251476816094)",n.s.,-0.12,"(-0.08927161280904837, 0.019656616163632762)",n.s.
20.39269856954124,149.9999999999759,0.8736850717411471,757.0000000226677,30.764538471018952,6078.000003982895,-810.6189083338428,-0.05671646476320081,-0.0011831079456843866,55.1985296306289,EE88171,NSCLC_cluster2150_hg38,yes,1.33,"(-49.495728255444675, 75.44639125994534)",N/A,-0.69,"(-0.07457751274911223, -0.019682802660455564)",N/A
14.692309651694476,149.00000000005105,-48.43764602757352,757.0000000153302,222.57858890679927,6078.99995976234,-587.519613514267,-0.028418305892133924,-0.006287608994875342,190.45206858170292,EE88171,A549_pre_cluster2078_hg38,yes,1.86,"(-318.2851230785445, 205.32176709554957)",N/A,-0.07,"(-0.10824742002019146, 0.05764113139016777)",N/A
18.847184148069637,149.00000000015754,-4.851751681809505,757.9999999956592,-109.89793682403636,6078.044617944425,-763.6030498310123,-0.0406958276982085,0.002495807006169907,-92.8624738746094,EE88171,SAEC_approx_hg38,yes,-1.7,"(-104.07818752838234, 62.04259988512895)",N/A,-0.23,"(-0.06776865448309806, -0.00651728756734864)",N/A
6.883766929624112,149.9999999999506,-195.66951969718528,757.9999999018622,-1265.0666374897287,6078.99999123083,-668.7290025696877,0.16769612474575185,0.034957802976198375,-1453.1904540334133,EE88171,hematopoietic_all_hg38,yes,-1.76,"(-1490.6359028018726, -782.2876988968612)",N/A,-0.2,"(0.09763350430916581, 0.25351570144580327)",N/A
22.372486474771424,149.9999999999775,-73.34395293665729,757.9999999992168,-86.08622916052862,6078.998302666714,-620.9841968212363,-0.0152510954056864,0.0014816951094028632,-134.1357112771546,EE88171,A549_post_hg38,yes,-0.28,"(-303.50008949567933, 92.4995323675049)",N/A,0.15,"(-0.08242983880136086, 0.042366913050591246)",N/A
7.466266991153753,149.00000000001458,-6.881472545456454,757.9999999867124,-37.313572733700155,6078.096818115954,-539.8228302352386,-0.01391977192868437,-0.00017763352036114893,-35.576789220176394,EE88171,hematopoietic_cluster281_hg38,yes,0.43,"(-392.3946598480825, 193.03816512788575)",N/A,-0.47,"(-0.07639333826015618, 0.08791194097540789)",N/A
11.975777483545235,149.00000000066382,-15.06732953100346,757.0000000000545,-68.78030810658544,6078.999997099168,-658.1046341229364,-0.019610380531047328,-0.0010182055584395237,-70.05185854474121,EE88171,mammary_cluster2139_hg38,yes,-0.28,"(-242.12189907500976, 159.5756734919952)",N/A,-0.44,"(-0.0581626254005547, 0.041290626763388676)",N/A
5.223163794429365,149.00000000000043,-46.432130109467174,757.0007826811865,93.46860802125113,6078.694293663331,-561.731551156851,0.004350763163992156,-0.003133265422629308,52.54950986679836,EE88171,hematopoietic_cluster124_hg38,yes,0.71,"(-350.96554163586967, 242.55186875761547)",N/A,0.09,"(-0.08610250455824389, 0.08730309802897213)",N/A
0.6964872850604592,149.99761620911067,21.910590341519235,757.9999999997129,11.15286174304257,6078.980512724966,-820.189621385927,-0.014116084285864972,-0.0013013616056365663,34.0594597483906,EE88171,hepatocyte_all_hg38,yes,0.27,"(-59.99696441532231, 105.35520448310389)",N/A,1.23,"(-0.05401521471541512, -0.004759194653321447)",N/A
0.21256255466252835,149.9999999999954,-40.02960403454189,757.9999999935176,-142.30925307335147,6078.99999661217,-732.2789564700673,0.029841840621679157,0.004126307641690889,-182.30535466362065,EE88171,colon_cluster507_hg38,yes,-0.28,"(-279.42769283319825, -53.51423151749513)",N/A,0.13,"(-0.006982336949636816, 0.06210661406391749)",N/A
24.373757513011626,149.0000000000679,-48.63363325406728,757.9999999882159,49.792632898101246,6078.9812848894,-674.3097190650208,-0.04293127773122296,-0.0012321919316107186,28.863883480765,EE88171,A549_hg38,yes,0.32,"(-188.15250515934125, 185.09643009673957)",N/A,-0.22,"(-0.09836986766001402, 0.026657441432564953)",N/A
15.238065981494994,149.00000000001984,22.28204350466484,757.9999999968293,-145.5740064065965,6078.079370869663,-580.1700734004168,-0.04297170120570647,0.0016825504932390422,-105.2917975376096,EE88171,hematopoietic_cluster25_hg38,yes,-0.63,"(-277.58746920257244, 227.84397588049944)",N/A,-1.98,"(-0.04246326312399985, 0.10641807158693659)",N/A
11.096286819396527,149.00000000003396,36.19558474420496,757.0000000110022,-119.54547763142432,6078.99444689687,-793.6285866305292,-0.04093981666991782,0.0018792079081175988,-70.04265830214116,EE88171,mammary_cluster2239_hg38,yes,-2.72,"(-36.31637212808231, 140.5776169654224)",N/A,-0.13,"(-0.0702805656810174, -0.007338690936612546)",N/A
21.482375773331427,149.99999999238554,1.5369627944137731,757.9999999054195,16.8506132279145,6078.008014617413,-787.9903506988396,-0.05904979745996161,-0.0008805526841837721,43.229506259587076,EE88171,HPF_lung_fibroblast_cluster1737_hg38,yes,0.53,"(-41.68753281428971, 92.2707024495287)",N/A,-1.32,"(-0.0681464449108905, -0.013428875779057228)",N/A
23.28458952513405,149.0000000000957,-23.049867120226466,757.9999999961212,-39.77952410676365,6078.9559636670365,-746.9718661775054,-0.04760171891079257,0.0015526016328215972,-36.051135838309655,EE88171,SAEC_atyp_cluster2298_hg38,yes,-0.9,"(-95.57768572303686, 123.89979533340673)",N/A,-0.82,"(-0.07030315747251573, 0.007493317489508766)",N/A
14.701018779629376,149.00018155174868,-9.04956227227699,757.0000000103612,128.4071903151864,6078.023691993323,-648.7899346477819,-0.04302050086803877,-0.0037799832739998053,136.14653192856505,EE88171,mammary_hepato_cluster959_hg38,yes,1.32,"(-150.7774118941186, 192.89036683012554)",N/A,0.19,"(-0.10876152797883532, 0.011073231419779707)",N/A
17.287830659826128,149.9999999997754,-5.65700307689774,757.9999999766471,5.0651594948614225,6078.941678795837,-752.9818582800173,-0.04333405817265182,-0.0007315443916062577,19.345752131970023,EE88171,mammary_cluster2290_hg38,yes,0.36,"(-101.2362078880249, 102.31923863314563)",N/A,-0.55,"(-0.06859309473577416, 0.0014068795835095876)",N/A
21.684032244936727,149.99999999996268,-4.205321415247476,757.9999886232894,42.003892764100726,6078.999998386579,-849.5636907854398,-0.058214445894970365,-0.001202462315475707,62.7932253176234,EE88171,HeLa_cluster1777_hg38,yes,0.61,"(-40.95711596868863, 117.79955321037292)",N/A,-1.06,"(-0.06727822222380417, -0.0281546974839894)",N/A
39.39234205873458,149.99971872659177,17.85443472265387,757.9348660390955,-18.866827530289246,6078.038317342852,-689.1509871885443,-0.11292807641433535,-3.186153250438431e-05,44.733378699504605,EE88171,mammary_epithel_cluster2438_hg38,yes,-0.68,"(-43.080915096007075, 225.2025144230143)",N/A,-2.67,"(-0.09557302612878991, 0.0017027795772673118)",N/A
1.288898906206971,149.99999999980062,-177.49319055472438,757.9999998666397,-749.2271515442194,6078.00978937291,-728.2754220577355,0.13916532564170345,0.020395229022323463,-926.0429800064425,EE88171,hematopoietic_specific_liquorice_hg38,yes,-1.05,"(-1041.5621745789372, -545.0903804860477)",N/A,-0.03,"(0.07949172682886088, 0.2006282513740272)",N/A
14.872492132978664,149.0000000137919,69.49576092386431,757.9999999995941,-245.39272821907596,6078.999990327837,-650.2257324010027,-0.060292612504009975,0.0010455965104194662,-157.7761631841258,EE88171,SAEC_hg38,yes,-2.61,"(-102.16525382507224, 240.57251476816094)",N/A,-0.92,"(-0.08927161280904837, 0.019656616163632762)",N/A
3.2215550481207065,149.000000000006,25.896626885841822,757.9995451327403,15.610294621237724,6078.892826851529,-733.4031334933528,-0.023279703851241357,-0.0012924305315966534,45.45645663001207,EE87843,prostate_cluster2483_hg38,no,-0.05,"(-93.47341180563569, 191.0627818980635)",n.s.,0.8,"(-0.07728239111701385, -0.0002524482321777377)",n.s.
25.789012431754283,149.0000000429175,-8.412519565493398,757.0108306946138,-31.15572840956781,6078.999854816979,-804.3293062824526,-0.06257117435061002,0.0006678652883467318,-9.766664462117696,EE87843,NSCLC_cluster2150_hg38,no,-0.72,"(-49.495728255444675, 75.44639125994534)",n.s.,-1.11,"(-0.07457751274911223, -0.019682802660455564)",n.s.
-2.9119602994756386,149.99999999999986,-25.754181579225182,757.9999999986197,105.3573628055467,6078.984820449718,-582.7071276000212,0.014385122915176891,-0.00330474469598023,75.88211092407244,EE87843,A549_pre_cluster2078_hg38,no,1.0,"(-318.2851230785445, 205.32176709554957)",n.s.,0.94,"(-0.10824742002019146, 0.05764113139016777)",n.s.
17.88998606219242,149.0000000000905,-6.3518553894002965,757.9999999662051,-24.098982746906728,6078.058617746882,-782.3176242118537,-0.04297500191103909,0.0004688055913928666,-9.779176539319986,EE87843,SAEC_approx_hg38,no,0.27,"(-104.07818752838234, 62.04259988512895)",n.s.,-0.37,"(-0.06776865448309806, -0.00651728756734864)",n.s.
11.382867356576714,149.99999999984595,-188.7075182103293,757.9999999980269,-807.624361341494,6078.009806867843,-676.6980917167144,0.12205447232140865,0.02493424786631504,-984.021866882332,EE87843,hematopoietic_all_hg38,no,0.85,"(-1490.6359028018726, -782.2876988968612)",n.s.,-1.35,"(0.09763350430916581, 0.25351570144580327)",n.s.
23.275814128058173,149.99999999933797,-20.98330318946091,757.9999998969182,-191.4407356553876,6078.99981012124,-626.0385696155255,-0.03829746042695696,0.0015806081064525298,-185.4863802422398,EE87843,A549_post_hg38,no,-0.8,"(-303.50008949567933, 92.4995323675049)",n.s.,-0.58,"(-0.08242983880136086, 0.042366913050591246)",n.s.
3.9323224862968815,149.99999999999997,-5.045614720949995,757.9998640299273,-176.9863507723703,6078.000004970892,-558.2441035385225,0.003813959228880035,0.0066928526058611494,-177.3365020554747,EE87843,hematopoietic_cluster281_hg38,no,-0.52,"(-392.3946598480825, 193.03816512788575)",n.s.,-0.05,"(-0.07639333826015618, 0.08791194097540789)",n.s.
10.020242032083349,149.00000000216147,34.075831228242144,757.0000000116347,-60.31024905125528,6078.055519558956,-666.359444030056,-0.0408284061949469,-0.0019762436917212284,-14.256376379331053,EE87843,mammary_cluster2139_hg38,no,0.26,"(-242.12189907500976, 159.5756734919952)",n.s.,-1.28,"(-0.0581626254005547, 0.041290626763388676)",n.s.
-10.560800335172637,149.00024631316842,-37.25502890429029,757.0000217271821,-28.9660047631047,6078.000199022627,-563.6107075820635,0.04981093418298083,-0.0025738956002476546,-78.75541191749663,EE87843,hematopoietic_cluster124_hg38,no,-0.16,"(-350.96554163586967, 242.55186875761547)",n.s.,1.12,"(-0.08610250455824389, 0.08730309802897213)",n.s.
6.707913044639107,149.00000000000804,11.217840456794784,757.9999999958015,-15.542916424172963,6078.099629428107,-869.8171214666291,-0.022844079369747358,-0.0003752000341393314,3.5593370845403363,EE87843,hepatocyte_all_hg38,no,-0.46,"(-59.99696441532231, 105.35520448310389)",n.s.,0.53,"(-0.05401521471541512, -0.004759194653321447)",n.s.
-7.402204924702046,149.99999999991746,-19.560803653111908,757.0000000058576,-142.20288692853447,6078.999999400268,-740.5005425596034,0.039327896356012366,0.003860692187501667,-170.34968404722818,EE87843,colon_cluster507_hg38,no,-0.07,"(-279.42769283319825, -53.51423151749513)",n.s.,0.67,"(-0.006982336949636816, 0.06210661406391749)",n.s.
13.225861583797613,149.99870845930337,-10.165687100943067,757.9988301921526,-55.67712426760314,6078.001150392664,-674.1367533368173,-0.02617122088589888,0.0010110280621295738,-50.57853967764993,EE87843,A549_hg38,no,-0.52,"(-188.15250515934125, 185.09643009673957)",n.s.,0.31,"(-0.09836986766001402, 0.026657441432564953)",n.s.
8.613265092059406,149.0000000000046,-12.060066067654944,757.9615860164896,-90.17473084732245,6078.0000005121265,-576.5939410211258,-0.010795264529808564,0.0008900080464388785,-92.2789862086837,EE87843,hematopoietic_cluster25_hg38,no,-0.53,"(-277.58746920257244, 227.84397588049944)",n.s.,-1.13,"(-0.04246326312399985, 0.10641807158693659)",n.s.
16.395030587415246,149.00000000048053,-3.7855294372373267,757.9999999999051,25.24544753484997,6078.999998291801,-831.3074071294756,-0.0435615290266069,-0.0006005621922548509,40.37101315892134,EE87843,mammary_cluster2239_hg38,no,-0.26,"(-36.31637212808231, 140.5776169654224)",n.s.,-0.3,"(-0.0702805656810174, -0.007338690936612546)",n.s.
21.72597579043117,149.0001362232165,11.324423544194175,757.0000000023799,-104.22060063037658,6078.023591793696,-806.4861131538989,-0.057297797809343014,0.0020804402888209635,-67.53429369951661,EE87843,panc_epithel_cluster1974_hg38,no,-0.88,"(-119.85139462047184, 68.16070528891939)",n.s.,-0.93,"(-0.0690717523368933, -0.024518722811185795)",n.s.
22.617979728874307,149.0000000000156,-5.565818887707873,757.0000000278424,26.66510458473608,6078.04743770148,-786.6892957701691,-0.059375847058171526,-0.0006403361013867225,47.19399084461814,EE87843,HPF_lung_fibroblast_cluster1737_hg38,no,0.65,"(-41.68753281428971, 92.2707024495287)",n.s.,-1.34,"(-0.0681464449108905, -0.013428875779057228)",n.s.
1.3416155529050242,149.00000000004775,27.022995149557534,757.9999999996699,-35.95578102946787,6078.000135521942,-738.8133902270328,-0.015454543977259887,0.00010048509534780529,-7.091982030175906,EE87843,SAEC_atyp_cluster2298_hg38,no,-0.38,"(-95.57768572303686, 123.89979533340673)",n.s.,0.81,"(-0.07030315747251573, 0.007493317489508766)",n.s.
19.30108932141095,149.00000000003854,-18.432561010991442,757.0023067030838,-2.9460785139884758,6078.999999981332,-679.8185847638638,-0.04177064241389565,-0.00030572507414104207,0.791029393845974,EE87843,mammary_hepato_cluster959_hg38,no,-0.23,"(-150.7774118941186, 192.89036683012554)",n.s.,0.23,"(-0.10876152797883532, 0.011073231419779707)",n.s.
9.926859234384613,149.0000000000027,6.285844559522611,757.0000000034881,-10.50255900419719,6078.154529546329,-781.4862810987958,-0.029202146643889943,-0.00036508461238152846,7.34149251674397,EE87843,mammary_cluster2290_hg38,no,0.13,"(-101.2362078880249, 102.31923863314563)",n.s.,0.25,"(-0.06859309473577416, 0.0014068795835095876)",n.s.
-0.493377169720568,149.0000000010384,36.316242391205634,757.0000000000191,102.08907290087336,6078.99999154304,-722.3163911478588,-0.024517546409384992,-0.0040496110957580055,138.05843880080022,EE87843,melano_SOX_clusters1863_2205_hg38,no,2.05,"(-85.5318715769442, 134.13686338134607)",Significantly weaker coverage drop,0.39,"(-0.06955800341180529, 0.005610932895501228)",n.s.
23.16047429807955,149.9999999999693,-41.14455243921383,757.9999999900165,112.97248178755285,6078.9707032527995,-822.7593055069682,-0.047357202213100746,-0.002244491982700831,98.11224674351372,EE87843,HeLa_cluster1777_hg38,no,1.49,"(-40.95711596868863, 117.79955321037292)",n.s.,0.04,"(-0.06727822222380417, -0.0281546974839894)",n.s.
-12.363162560592697,149.00000000005673,41.98807368974814,757.0000000001738,-21.43658762552481,6078.04389385752,-665.0538094960755,0.012381063722550541,-0.0028498292712120037,6.655358748658967,EE87843,panc_adenoca_cluster1261_hg38,no,-0.52,"(-137.13650583843872, 253.4697850400231)",n.s.,2.29,"(-0.08910991045940131, 0.004905305936379049)",Significantly stronger coverage drop
32.30758770522097,149.99999999999486,-9.74737238306122,757.999998002946,54.26035974021546,6078.000000971668,-704.6120812913426,-0.08435711752880441,-0.0018431270395144535,81.73034784429228,EE87843,mammary_epithel_cluster2438_hg38,no,-0.14,"(-43.080915096007075, 225.2025144230143)",n.s.,-1.52,"(-0.09557302612878991, 0.0017027795772673118)",n.s.
1.976636548398503,149.99999999971024,-145.31447697610002,757.9999999432031,-640.8813654991537,6078.003343641887,-741.2305772486659,0.1132888109371426,0.01737478846004139,-784.5454922412106,EE87843,hematopoietic_specific_liquorice_hg38,no,0.07,"(-1041.5621745789372, -545.0903804860477)",n.s.,-0.87,"(0.07949172682886088, 0.2006282513740272)",n.s.
3.8473893772005727,149.99999999999991,29.337924866163203,757.999999998957,-23.05078981814139,6078.898830396163,-729.523983947427,-0.02416062938972914,-9.13930438378616e-05,11.032373715975897,EE87843,skeletal_muscle_cluster1518_hg38,no,-0.65,"(-49.5991321033067, 130.993931056771)",n.s.,-0.03,"(-0.05778607509695369, 0.010424306060680174)",n.s.
10.738847788004897,149.9999999999951,32.062053290591464,757.0000000105744,83.95517190098403,6078.03612214747,-646.5546306267726,-0.05096858744128252,-0.0057307882810690115,128.6419706144606,EE87843,SAEC_hg38,no,0.68,"(-102.16525382507224, 240.57251476816094)",n.s.,-0.58,"(-0.08927161280904837, 0.019656616163632762)",n.s.
14.442397846335563,149.00000000079137,8.02717624906894,757.9999999997827,-9.154551253541939,6078.016228664598,-671.9698557806522,-0.04229291553281245,0.00015296110767242072,15.670467506476527,EE88304,prostate_cluster2483_hg38,no,-0.46,"(-93.47341180563569, 191.0627818980635)",n.s.,-0.18,"(-0.07728239111701385, -0.0002524482321777377)",n.s.
8.413863630670004,149.99999773095115,6.55599750654099,757.0000000053511,-31.06635989364525,6078.028361341217,-804.823401499698,-0.02379358404100593,-0.00034984689119892614,-14.683517533496987,EE88304,hepatocyte_all_hg38,no,-0.89,"(-59.99696441532231, 105.35520448310389)",n.s.,0.45,"(-0.05401521471541512, -0.004759194653321447)",n.s.
15.314865540008864,149.9999999999285,-61.06620938665486,757.9999999611786,-137.377899544893,6078.000001435017,-737.5618951256707,0.0004251377316442425,0.00486815535447289,-181.1428564264508,EE88304,colon_cluster507_hg38,no,-0.26,"(-279.42769283319825, -53.51423151749513)",n.s.,-1.55,"(-0.006982336949636816, 0.06210661406391749)",n.s.
18.503174689027787,149.99999999998514,-117.63274114647808,757.999999983776,-66.06966347561982,6078.019402523586,-652.4301130372237,0.0170364626801435,0.003001725782219014,-163.31249250062947,EE88304,A549_hg38,no,-1.71,"(-188.15250515934125, 185.09643009673957)",n.s.,1.67,"(-0.09836986766001402, 0.026657441432564953)",n.s.
30.30363874613102,149.00000000214075,-3.42416318977076,757.9982053570233,-26.836439200236487,6078.001569776054,-790.9968060639983,-0.07757329702564937,0.0005229317319111152,4.807091770492972,EE88304,panc_epithel_cluster1974_hg38,no,0.64,"(-119.85139462047184, 68.16070528891939)",n.s.,-2.73,"(-0.0690717523368933, -0.024518722811185795)",Significantly weaker coverage drop
