length,length,ID,count,type
150,150,EE88063,464729.0,healthy
151,151,EE88063,516756.0,healthy
152,152,EE88063,558628.0,healthy
153,153,EE88063,563523.0,healthy
154,154,EE88063,541960.0,healthy
155,155,EE88063,542298.0,healthy
156,156,EE88063,573159.0,healthy
157,157,EE88063,638267.0,healthy
158,158,EE88063,726735.0,healthy
159,159,EE88063,821078.0,healthy
160,160,EE88063,891365.0,healthy
161,161,EE88063,936869.0,healthy
162,162,EE88063,972146.0,healthy
163,163,EE88063,1048129.0,healthy
164,164,EE88063,1175821.0,healthy
165,165,EE88063,1293743.0,healthy
166,166,EE88063,1358006.0,healthy
167,167,EE88063,1382687.0,healthy
168,168,EE88063,1374200.0,healthy
169,169,EE88063,1342318.0,healthy
170,170,EE88063,1287046.0,healthy
171,171,EE88063,1213826.0,healthy
172,172,EE88063,1153992.0,healthy
173,173,EE88063,1128708.0,healthy
174,174,EE88063,1119800.0,healthy
175,175,EE88063,1117078.0,healthy
176,176,EE88063,1104435.0,healthy
177,177,EE88063,1064679.0,healthy
178,178,EE88063,1006263.0,healthy
179,179,EE88063,934358.0,healthy
180,180,EE88063,863860.0,healthy
181,181,EE88063,793139.0,healthy
182,182,EE88063,728248.0,healthy
183,183,EE88063,677506.0,healthy
184,184,EE88063,636966.0,healthy
185,185,EE88063,608923.0,healthy
186,186,EE88063,588117.0,healthy
187,187,EE88063,567102.0,healthy
188,188,EE88063,541791.0,healthy
189,189,EE88063,507083.0,healthy
190,190,EE88063,469957.0,healthy
191,191,EE88063,428964.0,healthy
192,192,EE88063,388750.0,healthy
193,193,EE88063,353878.0,healthy
194,194,EE88063,325267.0,healthy
195,195,EE88063,301532.0,healthy
196,196,EE88063,284672.0,healthy
197,197,EE88063,271086.0,healthy
198,198,EE88063,257512.0,healthy
199,199,EE88063,243964.0,healthy
200,200,EE88063,227847.0,healthy
201,201,EE88063,210731.0,healthy
202,202,EE88063,192575.0,healthy
203,203,EE88063,175476.0,healthy
204,204,EE88063,159568.0,healthy
205,205,EE88063,146504.0,healthy
206,206,EE88063,136551.0,healthy
207,207,EE88063,126812.0,healthy
208,208,EE88063,119832.0,healthy
209,209,EE88063,112376.0,healthy
210,210,EE88063,105714.0,healthy
211,211,EE88063,98078.0,healthy
212,212,EE88063,90753.0,healthy
213,213,EE88063,81993.0,healthy
214,214,EE88063,74577.0,healthy
215,215,EE88063,67488.0,healthy
216,216,EE88063,62704.0,healthy
217,217,EE88063,57387.0,healthy
218,218,EE88063,54036.0,healthy
219,219,EE88063,50342.0,healthy
220,220,EE88063,47162.0,healthy
221,221,EE88063,43914.0,healthy
222,222,EE88063,40034.0,healthy
223,223,EE88063,36979.0,healthy
224,224,EE88063,33374.0,healthy
225,225,EE88063,30633.0,healthy
226,226,EE88063,28117.0,healthy
227,227,EE88063,25734.0,healthy
228,228,EE88063,24054.0,healthy
229,229,EE88063,22535.0,healthy
230,230,EE88063,21125.0,healthy
231,231,EE88063,19671.0,healthy
232,232,EE88063,18097.0,healthy
233,233,EE88063,16488.0,healthy
234,234,EE88063,15249.0,healthy
235,235,EE88063,14162.0,healthy
236,236,EE88063,13098.0,healthy
237,237,EE88063,12094.0,healthy
238,238,EE88063,11580.0,healthy
239,239,EE88063,11155.0,healthy
90,90,EE87942,2004.0,healthy
91,91,EE87942,1790.0,healthy
92,92,EE87942,1757.0,healthy
93,93,EE87942,1783.0,healthy
94,94,EE87942,2106.0,healthy
95,95,EE87942,2208.0,healthy
96,96,EE87942,2170.0,healthy
97,97,EE87942,2160.0,healthy
98,98,EE87942,2308.0,healthy
99,99,EE87942,9891.0,healthy
100,100,EE87942,11515.0,healthy
101,101,EE87942,13009.0,healthy
102,102,EE87942,13438.0,healthy
103,103,EE87942,13779.0,healthy
104,104,EE87942,13732.0,healthy
105,105,EE87942,13853.0,healthy
106,106,EE87942,14455.0,healthy
107,107,EE87942,15936.0,healthy
108,108,EE87942,18424.0,healthy
109,109,EE87942,22190.0,healthy
110,110,EE87942,26695.0,healthy
111,111,EE87942,30385.0,healthy
112,112,EE87942,31503.0,healthy
113,113,EE87942,28635.0,healthy
114,114,EE87942,26850.0,healthy
115,115,EE87942,26898.0,healthy
116,116,EE87942,29118.0,healthy
117,117,EE87942,32010.0,healthy
118,118,EE87942,36185.0,healthy
119,119,EE87942,42478.0,healthy
120,120,EE87942,53077.0,healthy
121,121,EE87942,69754.0,healthy
122,122,EE87942,82870.0,healthy
123,123,EE87942,82301.0,healthy
124,124,EE87942,66345.0,healthy
125,125,EE87942,53670.0,healthy
126,126,EE87942,51323.0,healthy
127,127,EE87942,54834.0,healthy
128,128,EE87942,61448.0,healthy
129,129,EE87942,70193.0,healthy
130,130,EE87942,85192.0,healthy
131,131,EE87942,110031.0,healthy
132,132,EE87942,147634.0,healthy
133,133,EE87942,184286.0,healthy
134,134,EE87942,195890.0,healthy
135,135,EE87942,168904.0,healthy
136,136,EE87942,146592.0,healthy
137,137,EE87942,151529.0,healthy
138,138,EE87942,177517.0,healthy
139,139,EE87942,222685.0,healthy
140,140,EE87942,278545.0,healthy
141,141,EE87942,323944.0,healthy
142,142,EE87942,338452.0,healthy
143,143,EE87942,336235.0,healthy
144,144,EE87942,339160.0,healthy
145,145,EE87942,344277.0,healthy
146,146,EE87942,343747.0,healthy
147,147,EE87942,345498.0,healthy
148,148,EE87942,361615.0,healthy
149,149,EE87942,384791.0,healthy
150,150,EE87942,418527.0,healthy
151,151,EE87942,459933.0,healthy
152,152,EE87942,494770.0,healthy
153,153,EE87942,496324.0,healthy
154,154,EE87942,472142.0,healthy
155,155,EE87942,467434.0,healthy
156,156,EE87942,487383.0,healthy
157,157,EE87942,532864.0,healthy
158,158,EE87942,592109.0,healthy
159,159,EE87942,661650.0,healthy
160,160,EE87942,714567.0,healthy
161,161,EE87942,746633.0,healthy
162,162,EE87942,774879.0,healthy
163,163,EE87942,829221.0,healthy
164,164,EE87942,916619.0,healthy
165,165,EE87942,1002153.0,healthy
166,166,EE87942,1041525.0,healthy
167,167,EE87942,1050191.0,healthy
168,168,EE87942,1034405.0,healthy
169,169,EE87942,1005620.0,healthy
170,170,EE87942,958402.0,healthy
171,171,EE87942,905416.0,healthy
172,172,EE87942,861095.0,healthy
173,173,EE87942,841752.0,healthy
174,174,EE87942,830829.0,healthy
175,175,EE87942,822343.0,healthy
176,176,EE87942,799706.0,healthy
177,177,EE87942,765077.0,healthy
178,178,EE87942,716632.0,healthy
179,179,EE87942,660676.0,healthy
180,180,EE87942,607792.0,healthy
181,181,EE87942,554929.0,healthy
182,182,EE87942,512344.0,healthy
183,183,EE87942,473185.0,healthy
184,184,EE87942,445664.0,healthy
185,185,EE87942,422478.0,healthy
186,186,EE87942,402845.0,healthy
187,187,EE87942,386998.0,healthy
188,188,EE87942,367686.0,healthy
189,189,EE87942,343761.0,healthy
190,190,EE87942,317801.0,healthy
191,191,EE87942,291742.0,healthy
192,192,EE87942,264897.0,healthy
193,193,EE87942,241490.0,healthy
194,194,EE87942,222703.0,healthy
195,195,EE87942,207788.0,healthy
196,196,EE87942,194532.0,healthy
197,197,EE87942,186129.0,healthy
198,198,EE87942,176907.0,healthy
199,199,EE87942,168241.0,healthy
200,200,EE87942,157386.0,healthy
201,201,EE87942,145767.0,healthy
202,202,EE87942,134285.0,healthy
203,203,EE87942,123031.0,healthy
204,204,EE87942,112484.0,healthy
205,205,EE87942,103978.0,healthy
206,206,EE87942,97387.0,healthy
207,207,EE87942,91274.0,healthy
208,208,EE87942,85685.0,healthy
209,209,EE87942,80651.0,healthy
210,210,EE87942,76349.0,healthy
211,211,EE87942,70943.0,healthy
212,212,EE87942,65626.0,healthy
213,213,EE87942,60186.0,healthy
214,214,EE87942,55124.0,healthy
215,215,EE87942,51067.0,healthy
216,216,EE87942,46201.0,healthy
217,217,EE87942,43201.0,healthy
218,218,EE87942,40512.0,healthy
219,219,EE87942,38205.0,healthy
220,220,EE87942,35959.0,healthy
221,221,EE87942,33495.0,healthy
222,222,EE87942,31258.0,healthy
223,223,EE87942,28534.0,healthy
224,224,EE87942,26748.0,healthy
225,225,EE87942,24086.0,healthy
226,226,EE87942,21999.0,healthy
227,227,EE87942,20603.0,healthy
228,228,EE87942,19423.0,healthy
229,229,EE87942,17781.0,healthy
230,230,EE87942,16614.0,healthy
231,231,EE87942,15911.0,healthy
232,232,EE87942,14566.0,healthy
233,233,EE87942,13850.0,healthy
234,234,EE87942,12903.0,healthy
235,235,EE87942,11959.0,healthy
236,236,EE87942,10905.0,healthy
237,237,EE87942,10187.0,healthy
238,238,EE87942,9585.0,healthy
239,239,EE87942,9443.0,healthy
90,90,EE88151,2555.0,healthy
91,91,EE88151,2197.0,healthy
92,92,EE88151,2303.0,healthy
93,93,EE88151,2312.0,healthy
94,94,EE88151,2952.0,healthy
95,95,EE88151,3124.0,healthy
96,96,EE88151,2859.0,healthy
97,97,EE88151,2887.0,healthy
98,98,EE88151,3050.0,healthy
99,99,EE88151,14679.0,healthy
100,100,EE88151,17967.0,healthy
101,101,EE88151,20011.0,healthy
102,102,EE88151,20602.0,healthy
103,103,EE88151,21342.0,healthy
104,104,EE88151,21342.0,healthy
105,105,EE88151,21441.0,healthy
106,106,EE88151,22964.0,healthy
107,107,EE88151,26278.0,healthy
108,108,EE88151,29394.0,healthy
109,109,EE88151,34759.0,healthy
110,110,EE88151,42608.0,healthy
111,111,EE88151,49368.0,healthy
112,112,EE88151,51661.0,healthy
113,113,EE88151,47399.0,healthy
114,114,EE88151,44387.0,healthy
115,115,EE88151,44985.0,healthy
116,116,EE88151,48250.0,healthy
117,117,EE88151,53032.0,healthy
118,118,EE88151,59101.0,healthy
119,119,EE88151,69542.0,healthy
120,120,EE88151,85686.0,healthy
121,121,EE88151,111151.0,healthy
122,122,EE88151,130160.0,healthy
123,123,EE88151,128690.0,healthy
124,124,EE88151,105885.0,healthy
125,125,EE88151,86924.0,healthy
126,126,EE88151,84568.0,healthy
127,127,EE88151,89787.0,healthy
128,128,EE88151,98439.0,healthy
129,129,EE88151,112112.0,healthy
130,130,EE88151,133474.0,healthy
131,131,EE88151,166994.0,healthy
132,132,EE88151,219212.0,healthy
133,133,EE88151,271428.0,healthy
134,134,EE88151,284732.0,healthy
135,135,EE88151,248344.0,healthy
136,136,EE88151,219412.0,healthy
137,137,EE88151,225748.0,healthy
138,138,EE88151,262827.0,healthy
139,139,EE88151,324713.0,healthy
140,140,EE88151,400938.0,healthy
141,141,EE88151,463614.0,healthy
142,142,EE88151,484331.0,healthy
143,143,EE88151,482685.0,healthy
144,144,EE88151,487756.0,healthy
145,145,EE88151,497369.0,healthy
146,146,EE88151,498511.0,healthy
147,147,EE88151,503364.0,healthy
148,148,EE88151,527601.0,healthy
149,149,EE88151,561989.0,healthy
150,150,EE88151,600374.0,healthy
151,151,EE88151,650659.0,healthy
152,152,EE88151,689180.0,healthy
153,153,EE88151,688349.0,healthy
154,154,EE88151,657843.0,healthy
155,155,EE88151,649127.0,healthy
156,156,EE88151,674523.0,healthy
157,157,EE88151,735326.0,healthy
158,158,EE88151,821907.0,healthy
159,159,EE88151,916513.0,healthy
160,160,EE88151,993608.0,healthy
161,161,EE88151,1040055.0,healthy
162,162,EE88151,1084546.0,healthy
163,163,EE88151,1162036.0,healthy
164,164,EE88151,1295532.0,healthy
165,165,EE88151,1417883.0,healthy
166,166,EE88151,1482907.0,healthy
167,167,EE88151,1507645.0,healthy
168,168,EE88151,1493097.0,healthy
169,169,EE88151,1461999.0,healthy
170,170,EE88151,1401927.0,healthy
171,171,EE88151,1331514.0,healthy
172,172,EE88151,1271497.0,healthy
173,173,EE88151,1250553.0,healthy
174,174,EE88151,1240881.0,healthy
175,175,EE88151,1240950.0,healthy
176,176,EE88151,1222320.0,healthy
177,177,EE88151,1171660.0,healthy
178,178,EE88151,1098091.0,healthy
179,179,EE88151,1014340.0,healthy
180,180,EE88151,929671.0,healthy
181,181,EE88151,849991.0,healthy
182,182,EE88151,784714.0,healthy
183,183,EE88151,726127.0,healthy
184,184,EE88151,683075.0,healthy
185,185,EE88151,655330.0,healthy
186,186,EE88151,628647.0,healthy
187,187,EE88151,601498.0,healthy
188,188,EE88151,573973.0,healthy
189,189,EE88151,537772.0,healthy
190,190,EE88151,495870.0,healthy
191,191,EE88151,449991.0,healthy
192,192,EE88151,410155.0,healthy
193,193,EE88151,375490.0,healthy
194,194,EE88151,344813.0,healthy
195,195,EE88151,322496.0,healthy
196,196,EE88151,303858.0,healthy
197,197,EE88151,288573.0,healthy
198,198,EE88151,275651.0,healthy
199,199,EE88151,259346.0,healthy
200,200,EE88151,241858.0,healthy
201,201,EE88151,225315.0,healthy
202,202,EE88151,206767.0,healthy
203,203,EE88151,188753.0,healthy
204,204,EE88151,173537.0,healthy
205,205,EE88151,159200.0,healthy
206,206,EE88151,148740.0,healthy
207,207,EE88151,139646.0,healthy
208,208,EE88151,131751.0,healthy
209,209,EE88151,123956.0,healthy
210,210,EE88151,116584.0,healthy
211,211,EE88151,108254.0,healthy
212,212,EE88151,100103.0,healthy
213,213,EE88151,91652.0,healthy
214,214,EE88151,83889.0,healthy
215,215,EE88151,76990.0,healthy
216,216,EE88151,70554.0,healthy
217,217,EE88151,65738.0,healthy
218,218,EE88151,61328.0,healthy
219,219,EE88151,57778.0,healthy
220,220,EE88151,54017.0,healthy
221,221,EE88151,50703.0,healthy
222,222,EE88151,47291.0,healthy
223,223,EE88151,42859.0,healthy
224,224,EE88151,39925.0,healthy
225,225,EE88151,36244.0,healthy
226,226,EE88151,33037.0,healthy
227,227,EE88151,30934.0,healthy
228,228,EE88151,28773.0,healthy
229,229,EE88151,27353.0,healthy
230,230,EE88151,26196.0,healthy
231,231,EE88151,24153.0,healthy
232,232,EE88151,21973.0,healthy
233,233,EE88151,21048.0,healthy
234,234,EE88151,19464.0,healthy
235,235,EE88151,17796.0,healthy
236,236,EE88151,16730.0,healthy
237,237,EE88151,15641.0,healthy
238,238,EE88151,14599.0,healthy
239,239,EE88151,14064.0,healthy
90,90,EE88187,1973.0,healthy
91,91,EE88187,1781.0,healthy
92,92,EE88187,1794.0,healthy
93,93,EE88187,1865.0,healthy
94,94,EE88187,2082.0,healthy
95,95,EE88187,2164.0,healthy
96,96,EE88187,2296.0,healthy
97,97,EE88187,2389.0,healthy
98,98,EE88187,2451.0,healthy
99,99,EE88187,10282.0,healthy
100,100,EE88187,11754.0,healthy
101,101,EE88187,13503.0,healthy
102,102,EE88187,14802.0,healthy
103,103,EE88187,15498.0,healthy
104,104,EE88187,15341.0,healthy
105,105,EE88187,15192.0,healthy
106,106,EE88187,16238.0,healthy
107,107,EE88187,18113.0,healthy
108,108,EE88187,20700.0,healthy
109,109,EE88187,24561.0,healthy
110,110,EE88187,30519.0,healthy
111,111,EE88187,35234.0,healthy
112,112,EE88187,37085.0,healthy
113,113,EE88187,34215.0,healthy
114,114,EE88187,31760.0,healthy
115,115,EE88187,32718.0,healthy
116,116,EE88187,36006.0,healthy
117,117,EE88187,40581.0,healthy
118,118,EE88187,46146.0,healthy
119,119,EE88187,53562.0,healthy
120,120,EE88187,67608.0,healthy
121,121,EE88187,89938.0,healthy
122,122,EE88187,108910.0,healthy
123,123,EE88187,110062.0,healthy
124,124,EE88187,88119.0,healthy
125,125,EE88187,71818.0,healthy
126,126,EE88187,69438.0,healthy
127,127,EE88187,75272.0,healthy
128,128,EE88187,84750.0,healthy
129,129,EE88187,98204.0,healthy
130,130,EE88187,119036.0,healthy
131,131,EE88187,150738.0,healthy
132,132,EE88187,198684.0,healthy
133,133,EE88187,245574.0,healthy
134,134,EE88187,259452.0,healthy
135,135,EE88187,230127.0,healthy
136,136,EE88187,205711.0,healthy
137,137,EE88187,211624.0,healthy
138,138,EE88187,243087.0,healthy
139,139,EE88187,292545.0,healthy
140,140,EE88187,353134.0,healthy
141,141,EE88187,399446.0,healthy
142,142,EE88187,414154.0,healthy
143,143,EE88187,412366.0,healthy
144,144,EE88187,413859.0,healthy
145,145,EE88187,417714.0,healthy
146,146,EE88187,416059.0,healthy
147,147,EE88187,415590.0,healthy
148,148,EE88187,428831.0,healthy
149,149,EE88187,447032.0,healthy
150,150,EE88187,470731.0,healthy
151,151,EE88187,502305.0,healthy
152,152,EE88187,526062.0,healthy
153,153,EE88187,522719.0,healthy
154,154,EE88187,503380.0,healthy
155,155,EE88187,502475.0,healthy
156,156,EE88187,521495.0,healthy
157,157,EE88187,560069.0,healthy
158,158,EE88187,609505.0,healthy
159,159,EE88187,658972.0,healthy
160,160,EE88187,695532.0,healthy
161,161,EE88187,716042.0,healthy
162,162,EE88187,744873.0,healthy
163,163,EE88187,798418.0,healthy
164,164,EE88187,882772.0,healthy
165,165,EE88187,951491.0,healthy
166,166,EE88187,968246.0,healthy
167,167,EE88187,951164.0,healthy
168,168,EE88187,910617.0,healthy
169,169,EE88187,865958.0,healthy
170,170,EE88187,811457.0,healthy
171,171,EE88187,756170.0,healthy
172,172,EE88187,708140.0,healthy
173,173,EE88187,679755.0,healthy
174,174,EE88187,657034.0,healthy
175,175,EE88187,637418.0,healthy
176,176,EE88187,609262.0,healthy
177,177,EE88187,569338.0,healthy
178,178,EE88187,522266.0,healthy
179,179,EE88187,473234.0,healthy
180,180,EE88187,427207.0,healthy
181,181,EE88187,386896.0,healthy
182,182,EE88187,351552.0,healthy
183,183,EE88187,321142.0,healthy
184,184,EE88187,297406.0,healthy
185,185,EE88187,278708.0,healthy
186,186,EE88187,261923.0,healthy
187,187,EE88187,247181.0,healthy
188,188,EE88187,230711.0,healthy
189,189,EE88187,212740.0,healthy
190,190,EE88187,194338.0,healthy
191,191,EE88187,175580.0,healthy
192,192,EE88187,159393.0,healthy
193,193,EE88187,145494.0,healthy
194,194,EE88187,132784.0,healthy
195,195,EE88187,122764.0,healthy
196,196,EE88187,114299.0,healthy
197,197,EE88187,107827.0,healthy
198,198,EE88187,101990.0,healthy
199,199,EE88187,95511.0,healthy
200,200,EE88187,88842.0,healthy
201,201,EE88187,82379.0,healthy
202,202,EE88187,75096.0,healthy
203,203,EE88187,69354.0,healthy
204,204,EE88187,63047.0,healthy
205,205,EE88187,58064.0,healthy
206,206,EE88187,53812.0,healthy
207,207,EE88187,50644.0,healthy
208,208,EE88187,47366.0,healthy
209,209,EE88187,44413.0,healthy
210,210,EE88187,41388.0,healthy
211,211,EE88187,38768.0,healthy
212,212,EE88187,35573.0,healthy
213,213,EE88187,33139.0,healthy
214,214,EE88187,29563.0,healthy
215,215,EE88187,27459.0,healthy
216,216,EE88187,25299.0,healthy
217,217,EE88187,23428.0,healthy
218,218,EE88187,22114.0,healthy
219,219,EE88187,20536.0,healthy
220,220,EE88187,19478.0,healthy
221,221,EE88187,18019.0,healthy
222,222,EE88187,16848.0,healthy
223,223,EE88187,15472.0,healthy
224,224,EE88187,14442.0,healthy
225,225,EE88187,13041.0,healthy
226,226,EE88187,12078.0,healthy
227,227,EE88187,11377.0,healthy
228,228,EE88187,10747.0,healthy
229,229,EE88187,10001.0,healthy
230,230,EE88187,9664.0,healthy
231,231,EE88187,9079.0,healthy
232,232,EE88187,8517.0,healthy
233,233,EE88187,7990.0,healthy
234,234,EE88187,7213.0,healthy
235,235,EE88187,6812.0,healthy
236,236,EE88187,6453.0,healthy
237,237,EE88187,6091.0,healthy
238,238,EE88187,5839.0,healthy
239,239,EE88187,5494.0,healthy
90,90,EE88129,1904.0,healthy
91,91,EE88129,1973.0,healthy
92,92,EE88129,1960.0,healthy
93,93,EE88129,2008.0,healthy
94,94,EE88129,2267.0,healthy
95,95,EE88129,2447.0,healthy
96,96,EE88129,2567.0,healthy
97,97,EE88129,2481.0,healthy
98,98,EE88129,2608.0,healthy
99,99,EE88129,13062.0,healthy
100,100,EE88129,15601.0,healthy
101,101,EE88129,17004.0,healthy
102,102,EE88129,18339.0,healthy
103,103,EE88129,18561.0,healthy
104,104,EE88129,18560.0,healthy
105,105,EE88129,18635.0,healthy
106,106,EE88129,20343.0,healthy
107,107,EE88129,23076.0,healthy
108,108,EE88129,26260.0,healthy
109,109,EE88129,30681.0,healthy
110,110,EE88129,36524.0,healthy
111,111,EE88129,42254.0,healthy
112,112,EE88129,43255.0,healthy
113,113,EE88129,38448.0,healthy
114,114,EE88129,35981.0,healthy
115,115,EE88129,36941.0,healthy
116,116,EE88129,40516.0,healthy
117,117,EE88129,45064.0,healthy
118,118,EE88129,50344.0,healthy
119,119,EE88129,57597.0,healthy
120,120,EE88129,71303.0,healthy
121,121,EE88129,91962.0,healthy
122,122,EE88129,108142.0,healthy
123,123,EE88129,106893.0,healthy
124,124,EE88129,86061.0,healthy
125,125,EE88129,69702.0,healthy
126,126,EE88129,67358.0,healthy
127,127,EE88129,73608.0,healthy
128,128,EE88129,82194.0,healthy
129,129,EE88129,95199.0,healthy
130,130,EE88129,116411.0,healthy
131,131,EE88129,147979.0,healthy
132,132,EE88129,195267.0,healthy
133,133,EE88129,242139.0,healthy
134,134,EE88129,253885.0,healthy
135,135,EE88129,222249.0,healthy
136,136,EE88129,199885.0,healthy
137,137,EE88129,212080.0,healthy
138,138,EE88129,251996.0,healthy
139,139,EE88129,313404.0,healthy
140,140,EE88129,380606.0,healthy
141,141,EE88129,433365.0,healthy
142,142,EE88129,447608.0,healthy
143,143,EE88129,442695.0,healthy
144,144,EE88129,444726.0,healthy
145,145,EE88129,451804.0,healthy
146,146,EE88129,451147.0,healthy
147,147,EE88129,459074.0,healthy
148,148,EE88129,484975.0,healthy
149,149,EE88129,520575.0,healthy
150,150,EE88129,560753.0,healthy
151,151,EE88129,609645.0,healthy
152,152,EE88129,647612.0,healthy
153,153,EE88129,648684.0,healthy
154,154,EE88129,623724.0,healthy
155,155,EE88129,625713.0,healthy
156,156,EE88129,660510.0,healthy
157,157,EE88129,727645.0,healthy
158,158,EE88129,813495.0,healthy
159,159,EE88129,902872.0,healthy
160,160,EE88129,971607.0,healthy
161,161,EE88129,1010808.0,healthy
162,162,EE88129,1057318.0,healthy
163,163,EE88129,1148264.0,healthy
164,164,EE88129,1292983.0,healthy
165,165,EE88129,1417683.0,healthy
166,166,EE88129,1464286.0,healthy
167,167,EE88129,1448494.0,healthy
168,168,EE88129,1403891.0,healthy
169,169,EE88129,1341632.0,healthy
170,170,EE88129,1259773.0,healthy
171,171,EE88129,1179193.0,healthy
172,172,EE88129,1106929.0,healthy
173,173,EE88129,1069752.0,healthy
174,174,EE88129,1043834.0,healthy
175,175,EE88129,1017995.0,healthy
176,176,EE88129,983139.0,healthy
177,177,EE88129,925481.0,healthy
178,178,EE88129,857629.0,healthy
179,179,EE88129,782998.0,healthy
180,180,EE88129,714249.0,healthy
181,181,EE88129,646720.0,healthy
182,182,EE88129,590583.0,healthy
183,183,EE88129,542231.0,healthy
184,184,EE88129,502868.0,healthy
185,185,EE88129,474170.0,healthy
186,186,EE88129,450240.0,healthy
187,187,EE88129,426928.0,healthy
188,188,EE88129,403890.0,healthy
189,189,EE88129,376596.0,healthy
190,190,EE88129,346995.0,healthy
191,191,EE88129,316182.0,healthy
192,192,EE88129,286951.0,healthy
193,193,EE88129,262207.0,healthy
194,194,EE88129,240643.0,healthy
195,195,EE88129,224435.0,healthy
196,196,EE88129,208885.0,healthy
197,197,EE88129,199295.0,healthy
198,198,EE88129,189222.0,healthy
199,199,EE88129,179665.0,healthy
200,200,EE88129,169435.0,healthy
201,201,EE88129,156958.0,healthy
202,202,EE88129,144218.0,healthy
203,203,EE88129,132832.0,healthy
204,204,EE88129,121583.0,healthy
205,205,EE88129,111758.0,healthy
206,206,EE88129,104187.0,healthy
207,207,EE88129,97801.0,healthy
208,208,EE88129,92076.0,healthy
209,209,EE88129,87509.0,healthy
210,210,EE88129,82190.0,healthy
211,211,EE88129,76642.0,healthy
212,212,EE88129,70660.0,healthy
213,213,EE88129,65101.0,healthy
214,214,EE88129,59317.0,healthy
215,215,EE88129,54754.0,healthy
216,216,EE88129,50228.0,healthy
217,217,EE88129,46309.0,healthy
218,218,EE88129,43881.0,healthy
219,219,EE88129,41007.0,healthy
220,220,EE88129,38721.0,healthy
221,221,EE88129,35789.0,healthy
222,222,EE88129,33294.0,healthy
223,223,EE88129,30823.0,healthy
224,224,EE88129,27980.0,healthy
225,225,EE88129,25446.0,healthy
226,226,EE88129,23362.0,healthy
227,227,EE88129,21963.0,healthy
228,228,EE88129,20425.0,healthy
229,229,EE88129,19129.0,healthy
230,230,EE88129,17919.0,healthy
231,231,EE88129,17116.0,healthy
232,232,EE88129,15802.0,healthy
233,233,EE88129,14466.0,healthy
234,234,EE88129,13572.0,healthy
235,235,EE88129,12347.0,healthy
236,236,EE88129,11694.0,healthy
237,237,EE88129,10949.0,healthy
238,238,EE88129,10536.0,healthy
239,239,EE88129,10017.0,healthy
90,90,EE87957,2017.0,healthy
91,91,EE87957,2075.0,healthy
92,92,EE87957,2003.0,healthy
93,93,EE87957,2188.0,healthy
94,94,EE87957,2410.0,healthy
95,95,EE87957,2417.0,healthy
96,96,EE87957,2231.0,healthy
97,97,EE87957,2532.0,healthy
98,98,EE87957,2613.0,healthy
99,99,EE87957,10407.0,healthy
100,100,EE87957,12861.0,healthy
101,101,EE87957,14294.0,healthy
102,102,EE87957,14732.0,healthy
103,103,EE87957,15468.0,healthy
104,104,EE87957,16049.0,healthy
105,105,EE87957,15773.0,healthy
106,106,EE87957,17029.0,healthy
107,107,EE87957,18996.0,healthy
108,108,EE87957,21640.0,healthy
109,109,EE87957,26353.0,healthy
110,110,EE87957,32498.0,healthy
111,111,EE87957,37820.0,healthy
112,112,EE87957,39788.0,healthy
113,113,EE87957,36153.0,healthy
114,114,EE87957,33611.0,healthy
115,115,EE87957,34189.0,healthy
116,116,EE87957,36470.0,healthy
117,117,EE87957,40664.0,healthy
118,118,EE87957,45561.0,healthy
119,119,EE87957,53686.0,healthy
120,120,EE87957,66870.0,healthy
121,121,EE87957,84808.0,healthy
122,122,EE87957,99111.0,healthy
123,123,EE87957,98376.0,healthy
124,124,EE87957,79939.0,healthy
125,125,EE87957,66989.0,healthy
126,126,EE87957,64980.0,healthy
127,127,EE87957,69291.0,healthy
128,128,EE87957,76909.0,healthy
129,129,EE87957,86412.0,healthy
130,130,EE87957,104035.0,healthy
131,131,EE87957,128587.0,healthy
132,132,EE87957,166418.0,healthy
133,133,EE87957,205234.0,healthy
134,134,EE87957,215698.0,healthy
135,135,EE87957,187789.0,healthy
136,136,EE87957,164867.0,healthy
137,137,EE87957,166803.0,healthy
138,138,EE87957,191465.0,healthy
139,139,EE87957,235851.0,healthy
140,140,EE87957,289039.0,healthy
141,141,EE87957,331444.0,healthy
142,142,EE87957,343869.0,healthy
143,143,EE87957,342085.0,healthy
144,144,EE87957,343851.0,healthy
145,145,EE87957,349144.0,healthy
146,146,EE87957,347488.0,healthy
147,147,EE87957,347652.0,healthy
148,148,EE87957,362538.0,healthy
149,149,EE87957,382519.0,healthy
150,150,EE87957,409589.0,healthy
151,151,EE87957,445579.0,healthy
152,152,EE87957,474853.0,healthy
153,153,EE87957,472374.0,healthy
154,154,EE87957,449785.0,healthy
155,155,EE87957,444174.0,healthy
156,156,EE87957,460172.0,healthy
157,157,EE87957,501080.0,healthy
158,158,EE87957,557674.0,healthy
159,159,EE87957,620636.0,healthy
160,160,EE87957,670591.0,healthy
161,161,EE87957,699856.0,healthy
162,162,EE87957,729269.0,healthy
163,163,EE87957,784575.0,healthy
164,164,EE87957,873055.0,healthy
165,165,EE87957,957362.0,healthy
166,166,EE87957,993315.0,healthy
167,167,EE87957,996685.0,healthy
168,168,EE87957,975885.0,healthy
169,169,EE87957,944624.0,healthy
170,170,EE87957,901639.0,healthy
171,171,EE87957,851260.0,healthy
172,172,EE87957,812256.0,healthy
173,173,EE87957,792142.0,healthy
